filepath,label,split
Images/Training/apple_braeburn_1/r0_28.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r0_280.jpg,apple_braeburn_1,test
Images/Training/apple_braeburn_1/r0_282.jpg,apple_braeburn_1,test
Images/Training/apple_braeburn_1/r0_284.jpg,apple_braeburn_1,test
Images/Training/apple_braeburn_1/r0_286.jpg,apple_braeburn_1,test
Images/Training/apple_braeburn_1/r0_288.jpg,apple_braeburn_1,test
Images/Training/apple_braeburn_1/r0_290.jpg,apple_braeburn_1,test
Images/Training/apple_braeburn_1/r0_292.jpg,apple_braeburn_1,test
Images/Training/apple_braeburn_1/r0_294.jpg,apple_braeburn_1,test
Images/Training/apple_braeburn_1/r0_296.jpg,apple_braeburn_1,test
Images/Training/apple_braeburn_1/r0_298.jpg,apple_braeburn_1,test
Images/Training/apple_braeburn_1/r0_30.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r0_300.jpg,apple_braeburn_1,test
Images/Training/apple_braeburn_1/r0_302.jpg,apple_braeburn_1,test
Images/Training/apple_braeburn_1/r0_304.jpg,apple_braeburn_1,test
Images/Training/apple_braeburn_1/r0_306.jpg,apple_braeburn_1,test
Images/Training/apple_braeburn_1/r0_308.jpg,apple_braeburn_1,test
Images/Training/apple_braeburn_1/r0_310.jpg,apple_braeburn_1,test
Images/Training/apple_braeburn_1/r0_312.jpg,apple_braeburn_1,test
Images/Training/apple_braeburn_1/r0_314.jpg,apple_braeburn_1,test
Images/Training/apple_braeburn_1/r0_316.jpg,apple_braeburn_1,test
Images/Training/apple_braeburn_1/r0_318.jpg,apple_braeburn_1,test
Images/Training/apple_braeburn_1/r0_32.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r0_34.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r0_36.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r0_38.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r0_4.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r0_40.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r0_42.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r0_44.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r0_46.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r0_48.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r0_50.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r0_52.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r0_54.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r0_56.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r0_58.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r0_6.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r0_60.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r0_62.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r0_64.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r0_66.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r0_68.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r0_70.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r0_72.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r0_74.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r0_76.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r0_78.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r0_8.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r0_80.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r0_82.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r0_84.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r0_86.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r0_88.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r0_90.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r0_92.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r0_94.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r0_96.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r0_98.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_0.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_10.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_100.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_102.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_104.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_106.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_108.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_110.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_112.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_114.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_116.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_118.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_12.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_120.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_122.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_124.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_126.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_128.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_130.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_132.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_134.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_136.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_138.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_14.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_140.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_142.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_144.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_146.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_148.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_150.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_152.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_154.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_156.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_158.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_16.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_160.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_162.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_164.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_166.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_168.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_170.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_172.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_174.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_176.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_178.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_18.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_180.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_182.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_184.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_186.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_188.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_190.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_192.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_194.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_196.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_198.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_2.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_20.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_200.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_202.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_204.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_206.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_208.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_210.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_212.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_214.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_216.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_218.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_22.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_220.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_222.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_224.jpg,apple_braeburn_1,val
Images/Training/apple_braeburn_1/r1_226.jpg,apple_braeburn_1,val
Images/Training/apple_braeburn_1/r1_228.jpg,apple_braeburn_1,val
Images/Training/apple_braeburn_1/r1_230.jpg,apple_braeburn_1,val
Images/Training/apple_braeburn_1/r1_232.jpg,apple_braeburn_1,val
Images/Training/apple_braeburn_1/r1_234.jpg,apple_braeburn_1,val
Images/Training/apple_braeburn_1/r1_236.jpg,apple_braeburn_1,val
Images/Training/apple_braeburn_1/r1_238.jpg,apple_braeburn_1,val
Images/Training/apple_braeburn_1/r1_24.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_240.jpg,apple_braeburn_1,val
Images/Training/apple_braeburn_1/r1_242.jpg,apple_braeburn_1,val
Images/Training/apple_braeburn_1/r1_244.jpg,apple_braeburn_1,val
Images/Training/apple_braeburn_1/r1_246.jpg,apple_braeburn_1,val
Images/Training/apple_braeburn_1/r1_248.jpg,apple_braeburn_1,val
Images/Training/apple_braeburn_1/r1_250.jpg,apple_braeburn_1,val
Images/Training/apple_braeburn_1/r1_252.jpg,apple_braeburn_1,val
Images/Training/apple_braeburn_1/r1_254.jpg,apple_braeburn_1,val
Images/Training/apple_braeburn_1/r1_256.jpg,apple_braeburn_1,val
Images/Training/apple_braeburn_1/r1_258.jpg,apple_braeburn_1,val
Images/Training/apple_braeburn_1/r1_26.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_260.jpg,apple_braeburn_1,val
Images/Training/apple_braeburn_1/r1_262.jpg,apple_braeburn_1,val
Images/Training/apple_braeburn_1/r1_264.jpg,apple_braeburn_1,val
Images/Training/apple_braeburn_1/r1_266.jpg,apple_braeburn_1,val
Images/Training/apple_braeburn_1/r1_268.jpg,apple_braeburn_1,val
Images/Training/apple_braeburn_1/r1_270.jpg,apple_braeburn_1,val
Images/Training/apple_braeburn_1/r1_272.jpg,apple_braeburn_1,test
Images/Training/apple_braeburn_1/r1_274.jpg,apple_braeburn_1,test
Images/Training/apple_braeburn_1/r1_276.jpg,apple_braeburn_1,test
Images/Training/apple_braeburn_1/r1_278.jpg,apple_braeburn_1,test
Images/Training/apple_braeburn_1/r1_28.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_280.jpg,apple_braeburn_1,test
Images/Training/apple_braeburn_1/r1_282.jpg,apple_braeburn_1,test
Images/Training/apple_braeburn_1/r1_284.jpg,apple_braeburn_1,test
Images/Training/apple_braeburn_1/r1_286.jpg,apple_braeburn_1,test
Images/Training/apple_braeburn_1/r1_288.jpg,apple_braeburn_1,test
Images/Training/apple_braeburn_1/r1_290.jpg,apple_braeburn_1,test
Images/Training/apple_braeburn_1/r1_292.jpg,apple_braeburn_1,test
Images/Training/apple_braeburn_1/r1_294.jpg,apple_braeburn_1,test
Images/Training/apple_braeburn_1/r1_296.jpg,apple_braeburn_1,test
Images/Training/apple_braeburn_1/r1_298.jpg,apple_braeburn_1,test
Images/Training/apple_braeburn_1/r1_30.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_300.jpg,apple_braeburn_1,test
Images/Training/apple_braeburn_1/r1_302.jpg,apple_braeburn_1,test
Images/Training/apple_braeburn_1/r1_304.jpg,apple_braeburn_1,test
Images/Training/apple_braeburn_1/r1_306.jpg,apple_braeburn_1,test
Images/Training/apple_braeburn_1/r1_308.jpg,apple_braeburn_1,test
Images/Training/apple_braeburn_1/r1_310.jpg,apple_braeburn_1,test
Images/Training/apple_braeburn_1/r1_312.jpg,apple_braeburn_1,test
Images/Training/apple_braeburn_1/r1_314.jpg,apple_braeburn_1,test
Images/Training/apple_braeburn_1/r1_316.jpg,apple_braeburn_1,test
Images/Training/apple_braeburn_1/r1_318.jpg,apple_braeburn_1,test
Images/Training/apple_braeburn_1/r1_32.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_34.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_36.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_38.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_4.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_40.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_42.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_44.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_46.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_48.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_50.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_52.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_54.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_56.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_58.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_6.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_60.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_62.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_64.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_66.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_68.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_70.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_72.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_74.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_76.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_78.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_8.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_80.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_82.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_84.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_86.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_88.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_90.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_92.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_94.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_96.jpg,apple_braeburn_1,train
Images/Training/apple_braeburn_1/r1_98.jpg,apple_braeburn_1,train
Images/Training/apple_crimson_snow_1/r0_0.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_10.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_100.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_102.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_104.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_106.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_108.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_110.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_112.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_114.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_116.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_118.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_12.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_120.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_122.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_124.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_126.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_128.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_130.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_132.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_134.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_136.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_138.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_14.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_140.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_142.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_144.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_146.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_148.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_150.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_152.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_154.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_156.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_158.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_16.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_160.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_162.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_164.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_166.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_168.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_170.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_172.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_174.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_176.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_178.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_18.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_180.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_182.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_184.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_186.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_188.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_190.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_192.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_194.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_196.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_198.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_2.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_20.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_200.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_202.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_204.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_206.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_208.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_210.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_212.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_214.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_216.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_218.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_22.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_220.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_222.jpg,apple_crimson_snow_1,val
Images/Training/apple_crimson_snow_1/r0_224.jpg,apple_crimson_snow_1,val
Images/Training/apple_crimson_snow_1/r0_226.jpg,apple_crimson_snow_1,val
Images/Training/apple_crimson_snow_1/r0_228.jpg,apple_crimson_snow_1,val
Images/Training/apple_crimson_snow_1/r0_230.jpg,apple_crimson_snow_1,val
Images/Training/apple_crimson_snow_1/r0_232.jpg,apple_crimson_snow_1,val
Images/Training/apple_crimson_snow_1/r0_234.jpg,apple_crimson_snow_1,val
Images/Training/apple_crimson_snow_1/r0_236.jpg,apple_crimson_snow_1,val
Images/Training/apple_crimson_snow_1/r0_238.jpg,apple_crimson_snow_1,val
Images/Training/apple_crimson_snow_1/r0_24.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_240.jpg,apple_crimson_snow_1,val
Images/Training/apple_crimson_snow_1/r0_242.jpg,apple_crimson_snow_1,val
Images/Training/apple_crimson_snow_1/r0_244.jpg,apple_crimson_snow_1,val
Images/Training/apple_crimson_snow_1/r0_246.jpg,apple_crimson_snow_1,val
Images/Training/apple_crimson_snow_1/r0_248.jpg,apple_crimson_snow_1,val
Images/Training/apple_crimson_snow_1/r0_250.jpg,apple_crimson_snow_1,val
Images/Training/apple_crimson_snow_1/r0_252.jpg,apple_crimson_snow_1,val
Images/Training/apple_crimson_snow_1/r0_254.jpg,apple_crimson_snow_1,val
Images/Training/apple_crimson_snow_1/r0_256.jpg,apple_crimson_snow_1,val
Images/Training/apple_crimson_snow_1/r0_258.jpg,apple_crimson_snow_1,val
Images/Training/apple_crimson_snow_1/r0_26.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_260.jpg,apple_crimson_snow_1,val
Images/Training/apple_crimson_snow_1/r0_262.jpg,apple_crimson_snow_1,val
Images/Training/apple_crimson_snow_1/r0_264.jpg,apple_crimson_snow_1,val
Images/Training/apple_crimson_snow_1/r0_266.jpg,apple_crimson_snow_1,val
Images/Training/apple_crimson_snow_1/r0_268.jpg,apple_crimson_snow_1,test
Images/Training/apple_crimson_snow_1/r0_270.jpg,apple_crimson_snow_1,test
Images/Training/apple_crimson_snow_1/r0_272.jpg,apple_crimson_snow_1,test
Images/Training/apple_crimson_snow_1/r0_274.jpg,apple_crimson_snow_1,test
Images/Training/apple_crimson_snow_1/r0_276.jpg,apple_crimson_snow_1,test
Images/Training/apple_crimson_snow_1/r0_278.jpg,apple_crimson_snow_1,test
Images/Training/apple_crimson_snow_1/r0_28.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_280.jpg,apple_crimson_snow_1,test
Images/Training/apple_crimson_snow_1/r0_282.jpg,apple_crimson_snow_1,test
Images/Training/apple_crimson_snow_1/r0_284.jpg,apple_crimson_snow_1,test
Images/Training/apple_crimson_snow_1/r0_286.jpg,apple_crimson_snow_1,test
Images/Training/apple_crimson_snow_1/r0_288.jpg,apple_crimson_snow_1,test
Images/Training/apple_crimson_snow_1/r0_290.jpg,apple_crimson_snow_1,test
Images/Training/apple_crimson_snow_1/r0_292.jpg,apple_crimson_snow_1,test
Images/Training/apple_crimson_snow_1/r0_294.jpg,apple_crimson_snow_1,test
Images/Training/apple_crimson_snow_1/r0_296.jpg,apple_crimson_snow_1,test
Images/Training/apple_crimson_snow_1/r0_298.jpg,apple_crimson_snow_1,test
Images/Training/apple_crimson_snow_1/r0_30.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_300.jpg,apple_crimson_snow_1,test
Images/Training/apple_crimson_snow_1/r0_302.jpg,apple_crimson_snow_1,test
Images/Training/apple_crimson_snow_1/r0_304.jpg,apple_crimson_snow_1,test
Images/Training/apple_crimson_snow_1/r0_306.jpg,apple_crimson_snow_1,test
Images/Training/apple_crimson_snow_1/r0_308.jpg,apple_crimson_snow_1,test
Images/Training/apple_crimson_snow_1/r0_310.jpg,apple_crimson_snow_1,test
Images/Training/apple_crimson_snow_1/r0_312.jpg,apple_crimson_snow_1,test
Images/Training/apple_crimson_snow_1/r0_314.jpg,apple_crimson_snow_1,test
Images/Training/apple_crimson_snow_1/r0_32.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_34.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_36.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_38.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_4.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_40.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_42.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_44.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_46.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_48.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_50.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_52.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_54.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_56.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_58.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_6.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_60.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_62.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_64.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_66.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_68.jpg,apple_crimson_snow_1,train
Images/Training/apple_crimson_snow_1/r0_70.jpg,apple_crimson_snow_1,train
